"","WaterBody","Season","DateTime","Temp_meas","Sal_meas","CO2_meas","DO_meas","pH_meas","CO2_Tcorr12"
"7492","CB","Winter",2016-02-10 20:00:00,NA,NA,NA,NA,NA,NA
"7493","CB","Winter",2016-02-10 21:00:00,NA,NA,NA,NA,NA,NA
"7494","CB","Winter",2016-02-10 22:00:00,NA,NA,NA,NA,NA,NA
"7495","CB","Winter",2016-02-10 23:00:00,NA,NA,NA,NA,NA,NA
"7496","CB","Winter",2016-02-10 00:00:00,NA,NA,NA,NA,NA,NA
"7497","CB","Winter",2016-02-10 01:00:00,NA,NA,NA,NA,NA,NA
"7498","CB","Winter",2016-02-10 02:00:00,NA,NA,NA,NA,NA,NA
"7499","CB","Winter",2016-02-10 03:00:00,NA,NA,NA,NA,NA,NA
"7500","CB","Winter",2016-02-10 04:00:00,NA,NA,NA,NA,NA,NA
"7501","CB","Winter",2016-02-10 05:00:00,NA,NA,NA,NA,NA,NA
"7502","CB","Winter",2016-02-10 06:00:00,NA,NA,NA,NA,NA,NA
"7503","CB","Winter",2016-02-10 07:00:00,NA,NA,NA,NA,NA,NA
"7504","CB","Winter",2016-02-10 08:00:00,NA,NA,NA,NA,NA,NA
"7505","CB","Winter",2016-02-10 09:00:00,NA,NA,NA,NA,NA,NA
"7506","CB","Winter",2016-02-10 10:00:00,NA,NA,NA,NA,NA,NA
"7507","CB","Winter",2016-02-10 11:00:00,NA,NA,NA,NA,NA,NA
"7508","CB","Winter",2016-02-10 12:00:00,NA,NA,NA,NA,NA,NA
"7509","CB","Winter",2016-02-10 13:00:00,NA,NA,NA,NA,NA,NA
"7510","CB","Winter",2016-02-10 14:00:00,NA,NA,NA,NA,NA,NA
"7511","CB","Winter",2016-02-10 15:00:00,NA,NA,NA,NA,NA,NA
"7512","CB","Winter",2016-02-10 16:00:00,NA,NA,NA,NA,NA,NA
"7513","CB","Winter",2016-02-10 17:00:00,NA,NA,NA,NA,NA,NA
"7514","CB","Winter",2016-02-10 18:00:00,NA,NA,NA,NA,NA,NA
"7515","CB","Winter",2016-02-10 19:00:00,NA,NA,NA,NA,NA,NA
"7516","CB","Winter",2016-02-11 20:00:00,NA,NA,NA,NA,NA,NA
"7517","CB","Winter",2016-02-11 21:00:00,NA,NA,NA,NA,NA,NA
"7518","CB","Winter",2016-02-11 22:00:00,NA,NA,NA,NA,NA,NA
"7519","CB","Winter",2016-02-11 23:00:00,NA,NA,NA,NA,NA,NA
"7520","CB","Winter",2016-02-11 00:00:00,NA,NA,NA,NA,NA,NA
"7521","CB","Winter",2016-02-11 01:00:00,NA,NA,NA,NA,NA,NA
"7522","CB","Winter",2016-02-11 02:00:00,NA,NA,NA,NA,NA,NA
"7523","CB","Winter",2016-02-11 03:00:00,NA,NA,NA,NA,NA,NA
"7524","CB","Winter",2016-02-11 04:00:00,NA,NA,NA,NA,NA,NA
"7525","CB","Winter",2016-02-11 05:00:00,NA,NA,NA,NA,NA,NA
"7526","CB","Winter",2016-02-11 06:00:00,NA,NA,NA,NA,NA,NA
"7527","CB","Winter",2016-02-11 07:00:00,NA,NA,NA,NA,NA,NA
"7528","CB","Winter",2016-02-11 08:00:00,NA,NA,NA,NA,NA,NA
"7529","CB","Winter",2016-02-11 09:00:00,NA,NA,NA,NA,NA,NA
"7530","CB","Winter",2016-02-11 10:00:00,NA,NA,NA,NA,NA,NA
"7531","CB","Winter",2016-02-11 11:00:00,NA,NA,NA,NA,NA,NA
"7532","CB","Winter",2016-02-11 12:00:00,NA,NA,NA,NA,NA,NA
"7533","CB","Winter",2016-02-11 13:00:00,NA,NA,NA,NA,NA,NA
"7534","CB","Winter",2016-02-11 14:00:00,NA,NA,NA,NA,NA,NA
"7535","CB","Winter",2016-02-11 15:00:00,NA,NA,NA,NA,NA,NA
"7536","CB","Winter",2016-02-11 16:00:00,NA,NA,NA,NA,NA,NA
"7537","CB","Winter",2016-02-11 17:00:00,NA,NA,NA,NA,NA,NA
"7538","CB","Winter",2016-02-11 18:00:00,NA,NA,NA,NA,NA,NA
"7539","CB","Winter",2016-02-11 19:00:00,NA,NA,NA,NA,NA,NA
"7540","CB","Winter",2016-02-12 20:00:00,NA,NA,NA,NA,NA,NA
"7541","CB","Winter",2016-02-12 21:00:00,NA,NA,NA,NA,NA,NA
"7542","CB","Winter",2016-02-12 22:00:00,NA,NA,NA,NA,NA,NA
"7543","CB","Winter",2016-02-12 23:00:00,NA,NA,NA,NA,NA,NA
"7544","CB","Winter",2016-02-12 00:00:00,NA,NA,NA,NA,NA,NA
"7545","CB","Winter",2016-02-12 01:00:00,NA,NA,NA,NA,NA,NA
"7546","CB","Winter",2016-02-12 02:00:00,NA,NA,NA,NA,NA,NA
"7547","CB","Winter",2016-02-12 03:00:00,NA,NA,NA,NA,NA,NA
"7548","CB","Winter",2016-02-12 04:00:00,NA,NA,NA,NA,NA,NA
"7549","CB","Winter",2016-02-12 05:00:00,NA,NA,NA,NA,NA,NA
"7550","CB","Winter",2016-02-12 06:00:00,NA,NA,NA,NA,NA,NA
"7551","CB","Winter",2016-02-12 07:00:00,NA,NA,NA,NA,NA,NA
"7552","CB","Winter",2016-02-12 08:00:00,NA,NA,NA,NA,NA,NA
"7553","CB","Winter",2016-02-12 09:00:00,NA,NA,NA,NA,NA,NA
"7554","CB","Winter",2016-02-12 10:00:00,NA,NA,NA,NA,NA,NA
"7555","CB","Winter",2016-02-12 11:00:00,NA,NA,NA,NA,NA,NA
"7556","CB","Winter",2016-02-12 12:00:00,NA,NA,NA,NA,NA,NA
"7557","CB","Winter",2016-02-12 13:00:00,NA,NA,NA,NA,NA,NA
"7558","CB","Winter",2016-02-12 14:00:00,NA,NA,NA,NA,NA,NA
"7559","CB","Winter",2016-02-12 15:00:00,NA,NA,NA,NA,NA,NA
"7560","CB","Winter",2016-02-12 16:00:00,NA,NA,NA,NA,NA,NA
"7561","CB","Winter",2016-02-12 17:00:00,NA,NA,NA,NA,NA,NA
"7562","CB","Winter",2016-02-12 18:00:00,NA,NA,NA,NA,NA,NA
"7563","CB","Winter",2016-02-12 19:00:00,NA,NA,NA,NA,NA,NA
"7564","CB","Winter",2016-02-13 20:00:00,NA,NA,NA,NA,NA,NA
"7565","CB","Winter",2016-02-13 21:00:00,NA,NA,NA,NA,NA,NA
"7566","CB","Winter",2016-02-13 22:00:00,NA,NA,NA,NA,NA,NA
"7567","CB","Winter",2016-02-13 23:00:00,NA,NA,NA,NA,NA,NA
"7568","CB","Winter",2016-02-13 00:00:00,NA,NA,NA,NA,NA,NA
"7569","CB","Winter",2016-02-13 01:00:00,NA,NA,NA,NA,NA,NA
"7570","CB","Winter",2016-02-13 02:00:00,NA,NA,NA,NA,NA,NA
"7571","CB","Winter",2016-02-13 03:00:00,NA,NA,NA,NA,NA,NA
"7572","CB","Winter",2016-02-13 04:00:00,NA,NA,NA,NA,NA,NA
"7573","CB","Winter",2016-02-13 05:00:00,NA,NA,NA,NA,NA,NA
"7574","CB","Winter",2016-02-13 06:00:00,NA,NA,NA,NA,NA,NA
"7575","CB","Winter",2016-02-13 07:00:00,NA,NA,NA,NA,NA,NA
"7576","CB","Winter",2016-02-13 08:00:00,NA,NA,NA,NA,NA,NA
"7577","CB","Winter",2016-02-13 09:00:00,NA,NA,NA,NA,NA,NA
"7578","CB","Winter",2016-02-13 10:00:00,NA,NA,NA,NA,NA,NA
"7579","CB","Winter",2016-02-13 11:00:00,NA,NA,NA,NA,NA,NA
"7580","CB","Winter",2016-02-13 12:00:00,NA,NA,NA,NA,NA,NA
"7581","CB","Winter",2016-02-13 13:00:00,NA,NA,NA,NA,NA,NA
"7582","CB","Winter",2016-02-13 14:00:00,NA,NA,NA,NA,NA,NA
"7583","CB","Winter",2016-02-13 15:00:00,NA,NA,NA,NA,NA,NA
"7584","CB","Winter",2016-02-13 16:00:00,NA,NA,NA,NA,NA,NA
"7585","CB","Winter",2016-02-13 17:00:00,NA,NA,NA,NA,NA,NA
"7586","CB","Winter",2016-02-13 18:00:00,NA,NA,NA,NA,NA,NA
"7587","CB","Winter",2016-02-13 19:00:00,NA,NA,NA,NA,NA,NA
"7588","CB","Winter",2016-02-14 20:00:00,NA,NA,NA,NA,NA,NA
"7589","CB","Winter",2016-02-14 21:00:00,NA,NA,NA,NA,NA,NA
"7590","CB","Winter",2016-02-14 22:00:00,NA,NA,NA,NA,NA,NA
"7591","CB","Winter",2016-02-14 23:00:00,NA,NA,NA,NA,NA,NA
"7592","CB","Winter",2016-02-14 00:00:00,NA,NA,NA,NA,NA,NA
"7593","CB","Winter",2016-02-14 01:00:00,NA,NA,NA,NA,NA,NA
"7594","CB","Winter",2016-02-14 02:00:00,NA,NA,NA,NA,NA,NA
"7595","CB","Winter",2016-02-14 03:00:00,NA,NA,NA,NA,NA,NA
"7596","CB","Winter",2016-02-14 04:00:00,NA,NA,NA,NA,NA,NA
"7597","CB","Winter",2016-02-14 05:00:00,NA,NA,NA,NA,NA,NA
"7598","CB","Winter",2016-02-14 06:00:00,NA,NA,NA,NA,NA,NA
"7599","CB","Winter",2016-02-14 07:00:00,NA,NA,NA,NA,NA,NA
"7600","CB","Winter",2016-02-14 08:00:00,NA,NA,NA,NA,NA,NA
"7601","CB","Winter",2016-02-14 09:00:00,NA,NA,NA,NA,NA,NA
"7602","CB","Winter",2016-02-14 10:00:00,NA,NA,NA,NA,NA,NA
"7603","CB","Winter",2016-02-14 11:00:00,NA,NA,NA,NA,NA,NA
"7604","CB","Winter",2016-02-14 12:00:00,NA,NA,NA,NA,NA,NA
"7605","CB","Winter",2016-02-14 13:00:00,NA,NA,NA,NA,NA,NA
"7606","CB","Winter",2016-02-14 14:00:00,NA,NA,NA,NA,NA,NA
"7607","CB","Winter",2016-02-14 15:00:00,NA,NA,NA,NA,NA,NA
"7608","CB","Winter",2016-02-14 16:00:00,NA,NA,NA,NA,NA,NA
"7609","CB","Winter",2016-02-14 17:00:00,NA,NA,NA,NA,NA,NA
"7610","CB","Winter",2016-02-14 18:00:00,NA,NA,NA,NA,NA,NA
"7611","CB","Winter",2016-02-14 19:00:00,NA,NA,NA,NA,NA,NA
"7612","CB","Winter",2016-02-15 20:00:00,NA,NA,NA,NA,NA,NA
"7613","CB","Winter",2016-02-15 21:00:00,NA,NA,NA,NA,NA,NA
"7614","CB","Winter",2016-02-15 22:00:00,NA,NA,NA,NA,NA,NA
"7615","CB","Winter",2016-02-15 23:00:00,NA,NA,NA,NA,NA,NA
"7616","CB","Winter",2016-02-15 00:00:00,NA,NA,NA,NA,NA,NA
"7617","CB","Winter",2016-02-15 01:00:00,NA,NA,NA,NA,NA,NA
"7618","CB","Winter",2016-02-15 02:00:00,NA,NA,NA,NA,NA,NA
"7619","CB","Winter",2016-02-15 03:00:00,NA,NA,NA,NA,NA,NA
"7620","CB","Winter",2016-02-15 04:00:00,NA,NA,NA,NA,NA,NA
"7621","CB","Winter",2016-02-15 05:00:00,NA,NA,NA,NA,NA,NA
"7622","CB","Winter",2016-02-15 06:00:00,NA,NA,NA,NA,NA,NA
"7623","CB","Winter",2016-02-15 07:00:00,NA,NA,NA,NA,NA,NA
"7624","CB","Winter",2016-02-15 08:00:00,NA,NA,NA,NA,NA,NA
"7625","CB","Winter",2016-02-15 09:00:00,NA,NA,NA,NA,NA,NA
"7626","CB","Winter",2016-02-15 10:00:00,NA,NA,NA,NA,NA,NA
"7627","CB","Winter",2016-02-15 11:00:00,NA,NA,NA,NA,NA,NA
"7628","CB","Winter",2016-02-15 12:00:00,NA,NA,NA,NA,NA,NA
"7629","CB","Winter",2016-02-15 13:00:00,NA,NA,NA,NA,NA,NA
"7630","CB","Winter",2016-02-15 14:00:00,NA,NA,NA,NA,NA,NA
"7631","CB","Winter",2016-02-15 15:00:00,NA,NA,NA,NA,NA,NA
"7632","CB","Winter",2016-02-15 16:00:00,NA,NA,NA,NA,NA,NA
"7633","CB","Winter",2016-02-15 17:00:00,NA,NA,NA,NA,NA,NA
"7634","CB","Winter",2016-02-15 18:00:00,NA,NA,NA,NA,NA,NA
"7635","CB","Winter",2016-02-15 19:00:00,NA,NA,NA,NA,NA,NA
"7636","CB","Winter",2016-02-16 20:00:00,NA,NA,NA,NA,NA,NA
"7637","CB","Winter",2016-02-16 21:00:00,NA,NA,NA,NA,NA,NA
"7638","CB","Winter",2016-02-16 22:00:00,NA,NA,NA,NA,NA,NA
"7639","CB","Winter",2016-02-16 23:00:00,NA,NA,NA,NA,NA,NA
"7640","CB","Winter",2016-02-16 00:00:00,NA,NA,NA,NA,NA,NA
"7641","CB","Winter",2016-02-16 01:00:00,NA,NA,NA,NA,NA,NA
"7642","CB","Winter",2016-02-16 02:00:00,NA,NA,NA,NA,NA,NA
"7643","CB","Winter",2016-02-16 03:00:00,NA,NA,NA,NA,NA,NA
"7644","CB","Winter",2016-02-16 04:00:00,NA,NA,NA,NA,NA,NA
"7645","CB","Winter",2016-02-16 05:00:00,NA,NA,NA,NA,NA,NA
"7646","CB","Winter",2016-02-16 06:00:00,NA,NA,NA,NA,NA,NA
"7647","CB","Winter",2016-02-16 07:00:00,NA,NA,NA,NA,NA,NA
"7648","CB","Winter",2016-02-16 08:00:00,NA,NA,NA,NA,NA,NA
"7649","CB","Winter",2016-02-16 09:00:00,NA,NA,NA,NA,NA,NA
"7650","CB","Winter",2016-02-16 10:00:00,NA,NA,NA,NA,NA,NA
"7651","CB","Winter",2016-02-16 11:00:00,NA,NA,NA,NA,NA,NA
"7652","CB","Winter",2016-02-16 12:00:00,NA,NA,NA,NA,NA,NA
"7653","CB","Winter",2016-02-16 13:00:00,NA,NA,NA,NA,NA,NA
"7654","CB","Winter",2016-02-16 14:00:00,NA,NA,NA,NA,NA,NA
"7655","CB","Winter",2016-02-16 15:00:00,NA,NA,NA,NA,NA,NA
"7656","CB","Winter",2016-02-16 16:00:00,NA,NA,NA,NA,NA,NA
"7657","CB","Winter",2016-02-16 17:00:00,NA,NA,NA,NA,NA,NA
"7658","CB","Winter",2016-02-16 18:00:00,NA,NA,NA,NA,NA,NA
"7659","CB","Winter",2016-02-16 19:00:00,NA,NA,NA,NA,NA,NA
"7660","CB","Winter",2016-02-17 20:00:00,NA,NA,NA,NA,NA,NA
"7661","CB","Winter",2016-02-17 21:00:00,NA,NA,NA,NA,NA,NA
"7662","CB","Winter",2016-02-17 22:00:00,NA,NA,NA,NA,NA,NA
"7663","CB","Winter",2016-02-17 23:00:00,NA,NA,NA,NA,NA,NA
"7664","CB","Winter",2016-02-17 00:00:00,NA,NA,NA,NA,NA,NA
"7665","CB","Winter",2016-02-17 01:00:00,NA,NA,NA,NA,NA,NA
"7666","CB","Winter",2016-02-17 02:00:00,NA,NA,NA,NA,NA,NA
"7667","CB","Winter",2016-02-17 03:00:00,NA,NA,NA,NA,NA,NA
"7668","CB","Winter",2016-02-17 04:00:00,NA,NA,NA,NA,NA,NA
"7669","CB","Winter",2016-02-17 05:00:00,NA,NA,NA,NA,NA,NA
"7670","CB","Winter",2016-02-17 06:00:00,NA,NA,NA,NA,NA,NA
"7671","CB","Winter",2016-02-17 07:00:00,NA,NA,NA,NA,NA,NA
"7672","CB","Winter",2016-02-17 08:00:00,NA,NA,NA,NA,NA,NA
"7673","CB","Winter",2016-02-17 09:00:00,NA,NA,NA,NA,NA,NA
"7674","CB","Winter",2016-02-17 10:00:00,NA,NA,NA,NA,NA,NA
"7675","CB","Winter",2016-02-17 11:00:00,NA,NA,NA,NA,NA,NA
"7676","CB","Winter",2016-02-17 12:00:00,NA,NA,NA,NA,NA,NA
"7677","CB","Winter",2016-02-17 13:00:00,NA,NA,NA,NA,NA,NA
"7678","CB","Winter",2016-02-17 14:00:00,NA,NA,NA,NA,NA,NA
"7679","CB","Winter",2016-02-17 15:00:00,NA,NA,NA,NA,NA,NA
"7680","CB","Winter",2016-02-17 16:00:00,NA,NA,NA,NA,NA,NA
"7681","CB","Winter",2016-02-17 17:00:00,NA,NA,NA,NA,NA,NA
"7682","CB","Winter",2016-02-17 18:00:00,NA,NA,NA,NA,NA,NA
"7683","CB","Winter",2016-02-17 19:00:00,NA,NA,NA,NA,NA,NA
"7684","CB","Winter",2016-02-18 20:00:00,NA,NA,NA,NA,NA,NA
"7685","CB","Winter",2016-02-18 21:00:00,NA,NA,NA,NA,NA,NA
"7686","CB","Winter",2016-02-18 22:00:00,NA,NA,NA,NA,NA,NA
"7687","CB","Winter",2016-02-18 23:00:00,NA,NA,NA,NA,NA,NA
"7688","CB","Winter",2016-02-18 00:00:00,NA,NA,NA,NA,NA,NA
"7689","CB","Winter",2016-02-18 01:00:00,NA,NA,NA,NA,NA,NA
"7690","CB","Winter",2016-02-18 02:00:00,NA,NA,NA,NA,NA,NA
"7691","CB","Winter",2016-02-18 03:00:00,NA,NA,NA,NA,NA,NA
"7692","CB","Winter",2016-02-18 04:00:00,NA,NA,NA,NA,NA,NA
"7693","CB","Winter",2016-02-18 05:00:00,NA,NA,NA,NA,NA,NA
"7694","CB","Winter",2016-02-18 06:00:00,NA,NA,NA,NA,NA,NA
"7695","CB","Winter",2016-02-18 07:00:00,NA,NA,NA,NA,NA,NA
"7696","CB","Winter",2016-02-18 08:00:00,NA,NA,NA,NA,NA,NA
"7697","CB","Winter",2016-02-18 09:00:00,NA,NA,NA,NA,NA,NA
"7698","CB","Winter",2016-02-18 10:00:00,NA,NA,NA,NA,NA,NA
"7699","CB","Winter",2016-02-18 11:00:00,NA,NA,NA,NA,NA,NA
"7700","CB","Winter",2016-02-18 12:00:00,NA,NA,NA,NA,NA,NA
"7701","CB","Winter",2016-02-18 13:00:00,NA,NA,NA,NA,NA,NA
"7702","CB","Winter",2016-02-18 14:00:00,NA,NA,NA,NA,NA,NA
"7703","CB","Winter",2016-02-18 15:00:00,NA,NA,NA,NA,NA,NA
"7704","CB","Winter",2016-02-18 16:00:00,NA,NA,NA,NA,NA,NA
"7705","CB","Winter",2016-02-18 17:00:00,NA,NA,NA,NA,NA,NA
"7706","CB","Winter",2016-02-18 18:00:00,NA,NA,NA,NA,NA,NA
"7707","CB","Winter",2016-02-18 19:00:00,NA,NA,NA,NA,NA,NA
"7708","CB","Winter",2016-02-19 20:00:00,NA,NA,NA,NA,NA,NA
"7709","CB","Winter",2016-02-19 21:00:00,NA,NA,NA,NA,NA,NA
"7710","CB","Winter",2016-02-19 22:00:00,NA,NA,NA,NA,NA,NA
"7711","CB","Winter",2016-02-19 23:00:00,NA,NA,NA,NA,NA,NA
"7712","CB","Winter",2016-02-19 00:00:00,NA,NA,NA,NA,NA,NA
"7713","CB","Winter",2016-02-19 01:00:00,NA,NA,NA,NA,NA,NA
"7714","CB","Winter",2016-02-19 02:00:00,NA,NA,NA,NA,NA,NA
"7715","CB","Winter",2016-02-19 03:00:00,NA,NA,NA,NA,NA,NA
"7716","CB","Winter",2016-02-19 04:00:00,NA,NA,NA,NA,NA,NA
"7717","CB","Winter",2016-02-19 05:00:00,NA,NA,NA,NA,NA,NA
"7718","CB","Winter",2016-02-19 06:00:00,NA,NA,NA,NA,NA,NA
"7719","CB","Winter",2016-02-19 07:00:00,NA,NA,NA,NA,NA,NA
"7720","CB","Winter",2016-02-19 08:00:00,NA,NA,NA,NA,NA,NA
"7721","CB","Winter",2016-02-19 09:00:00,NA,NA,NA,NA,NA,NA
"7722","CB","Winter",2016-02-19 10:00:00,NA,NA,NA,NA,NA,NA
"7723","CB","Winter",2016-02-19 11:00:00,NA,NA,NA,NA,NA,NA
"7724","CB","Winter",2016-02-19 12:00:00,NA,NA,NA,NA,NA,NA
"7725","CB","Winter",2016-02-19 13:00:00,NA,NA,NA,NA,NA,NA
"7726","CB","Winter",2016-02-19 14:00:00,NA,NA,NA,NA,NA,NA
"7727","CB","Winter",2016-02-19 15:00:00,NA,NA,NA,NA,NA,NA
"7728","CB","Winter",2016-02-19 16:00:00,NA,NA,NA,NA,NA,NA
"7729","CB","Winter",2016-02-19 17:00:00,NA,NA,NA,NA,NA,NA
"7730","CB","Winter",2016-02-19 18:00:00,NA,NA,NA,NA,NA,NA
"7731","CB","Winter",2016-02-19 19:00:00,NA,NA,NA,NA,NA,NA
"7732","CB","Winter",2016-02-20 20:00:00,NA,NA,NA,NA,NA,NA
"7733","CB","Winter",2016-02-20 21:00:00,NA,NA,NA,NA,NA,NA
"7734","CB","Winter",2016-02-20 22:00:00,NA,NA,NA,NA,NA,NA
"7735","CB","Winter",2016-02-20 23:00:00,NA,NA,NA,NA,NA,NA
"7736","CB","Winter",2016-02-20 00:00:00,NA,NA,NA,NA,NA,NA
"7737","CB","Winter",2016-02-20 01:00:00,NA,NA,NA,NA,NA,NA
"7738","CB","Winter",2016-02-20 02:00:00,NA,NA,NA,NA,NA,NA
"7739","CB","Winter",2016-02-20 03:00:00,NA,NA,NA,NA,NA,NA
"7740","CB","Winter",2016-02-20 04:00:00,NA,NA,NA,NA,NA,NA
"7741","CB","Winter",2016-02-20 05:00:00,NA,NA,NA,NA,NA,NA
"7742","CB","Winter",2016-02-20 06:00:00,NA,NA,NA,NA,NA,NA
"7743","CB","Winter",2016-02-20 07:00:00,NA,NA,NA,NA,NA,NA
"7744","CB","Winter",2016-02-20 08:00:00,NA,NA,NA,NA,NA,NA
"7745","CB","Winter",2016-02-20 09:00:00,NA,NA,NA,NA,NA,NA
"7746","CB","Winter",2016-02-20 10:00:00,NA,NA,NA,NA,NA,NA
"7747","CB","Winter",2016-02-20 11:00:00,NA,NA,NA,NA,NA,NA
"7748","CB","Winter",2016-02-20 12:00:00,NA,NA,NA,NA,NA,NA
"7749","CB","Winter",2016-02-20 13:00:00,NA,NA,NA,NA,NA,NA
"7750","CB","Winter",2016-02-20 14:00:00,NA,NA,NA,NA,NA,NA
"7751","CB","Winter",2016-02-20 15:00:00,NA,NA,NA,NA,NA,NA
"7752","CB","Winter",2016-02-20 16:00:00,NA,NA,NA,NA,NA,NA
"7753","CB","Winter",2016-02-20 17:00:00,NA,NA,NA,NA,NA,NA
"7754","CB","Winter",2016-02-20 18:00:00,NA,NA,NA,NA,NA,NA
"7755","CB","Winter",2016-02-20 19:00:00,NA,NA,NA,NA,NA,NA
"7756","CB","Winter",2016-02-21 20:00:00,NA,NA,NA,NA,NA,NA
"7757","CB","Winter",2016-02-21 21:00:00,NA,NA,NA,NA,NA,NA
"7758","CB","Winter",2016-02-21 22:00:00,NA,NA,NA,NA,NA,NA
"7759","CB","Winter",2016-02-21 23:00:00,NA,NA,NA,NA,NA,NA
"7760","CB","Winter",2016-02-21 00:00:00,NA,NA,NA,NA,NA,NA
"7761","CB","Winter",2016-02-21 01:00:00,NA,NA,NA,NA,NA,NA
"7762","CB","Winter",2016-02-21 02:00:00,NA,NA,NA,NA,NA,NA
"7763","CB","Winter",2016-02-21 03:00:00,NA,NA,NA,NA,NA,NA
"7764","CB","Winter",2016-02-21 04:00:00,NA,NA,NA,NA,NA,NA
"7765","CB","Winter",2016-02-21 05:00:00,NA,NA,NA,NA,NA,NA
"7766","CB","Winter",2016-02-21 06:00:00,NA,NA,NA,NA,NA,NA
"7767","CB","Winter",2016-02-21 07:00:00,NA,NA,NA,NA,NA,NA
"7768","CB","Winter",2016-02-21 08:00:00,NA,NA,NA,NA,NA,NA
"7769","CB","Winter",2016-02-21 09:00:00,NA,NA,NA,NA,NA,NA
"7770","CB","Winter",2016-02-21 10:00:00,NA,NA,NA,NA,NA,NA
"7771","CB","Winter",2016-02-21 11:00:00,NA,NA,NA,NA,NA,NA
"7772","CB","Winter",2016-02-21 12:00:00,NA,NA,NA,NA,NA,NA
"7773","CB","Winter",2016-02-21 13:00:00,NA,NA,NA,NA,NA,NA
"7774","CB","Winter",2016-02-21 14:00:00,NA,NA,NA,NA,NA,NA
"7775","CB","Winter",2016-02-21 15:00:00,NA,NA,NA,NA,NA,NA
"7776","CB","Winter",2016-02-21 16:00:00,NA,NA,NA,NA,NA,NA
"7777","CB","Winter",2016-02-21 17:00:00,NA,NA,NA,NA,NA,NA
"7778","CB","Winter",2016-02-21 18:00:00,NA,NA,NA,NA,NA,NA
"7779","CB","Winter",2016-02-21 19:00:00,NA,NA,NA,NA,NA,NA
"7780","CB","Winter",2016-02-22 20:00:00,NA,NA,NA,NA,NA,NA
"7781","CB","Winter",2016-02-22 21:00:00,NA,NA,NA,NA,NA,NA
"7782","CB","Winter",2016-02-22 22:00:00,NA,NA,NA,NA,NA,NA
"7783","CB","Winter",2016-02-22 23:00:00,NA,NA,NA,NA,NA,NA
"7784","CB","Winter",2016-02-22 00:00:00,NA,NA,NA,NA,NA,NA
"7785","CB","Winter",2016-02-22 01:00:00,NA,NA,NA,NA,NA,NA
"7786","CB","Winter",2016-02-22 02:00:00,NA,NA,NA,NA,NA,NA
"7787","CB","Winter",2016-02-22 03:00:00,NA,NA,NA,NA,NA,NA
"7788","CB","Winter",2016-02-22 04:00:00,NA,NA,NA,NA,NA,NA
"7789","CB","Winter",2016-02-22 05:00:00,NA,NA,NA,NA,NA,NA
"7790","CB","Winter",2016-02-22 06:00:00,NA,NA,NA,NA,NA,NA
"7791","CB","Winter",2016-02-22 07:00:00,NA,NA,NA,NA,NA,NA
"7792","CB","Winter",2016-02-22 08:00:00,NA,NA,NA,NA,NA,NA
"7793","CB","Winter",2016-02-22 09:00:00,NA,NA,NA,NA,NA,NA
"7794","CB","Winter",2016-02-22 10:00:00,NA,NA,NA,NA,NA,NA
"7795","CB","Winter",2016-02-22 11:00:00,NA,NA,NA,NA,NA,NA
"7796","CB","Winter",2016-02-22 12:00:00,NA,NA,NA,NA,NA,NA
"7797","CB","Winter",2016-02-22 13:00:00,NA,NA,NA,NA,NA,NA
"7798","CB","Winter",2016-02-22 14:00:00,NA,NA,NA,NA,NA,NA
"7799","CB","Winter",2016-02-22 15:00:00,NA,NA,NA,NA,NA,NA
"7800","CB","Winter",2016-02-22 16:00:00,NA,NA,NA,NA,NA,NA
"7801","CB","Winter",2016-02-22 17:00:00,NA,NA,NA,NA,NA,NA
"7802","CB","Winter",2016-02-22 18:00:00,NA,NA,NA,NA,NA,NA
"7803","CB","Winter",2016-02-22 19:00:00,NA,NA,NA,NA,NA,NA
"7804","CB","Winter",2016-02-23 20:00:00,NA,NA,NA,NA,NA,NA
"7805","CB","Winter",2016-02-23 21:00:00,NA,NA,NA,NA,NA,NA
"7806","CB","Winter",2016-02-23 22:00:00,NA,NA,NA,NA,NA,NA
"7807","CB","Winter",2016-02-23 23:00:00,NA,NA,NA,NA,NA,NA
"7808","CB","Winter",2016-02-23 00:00:00,NA,NA,NA,NA,NA,NA
"7809","CB","Winter",2016-02-23 01:00:00,NA,NA,NA,NA,NA,NA
"7810","CB","Winter",2016-02-23 02:00:00,NA,NA,NA,NA,NA,NA
"7811","CB","Winter",2016-02-23 03:00:00,NA,NA,NA,NA,NA,NA
"7812","CB","Winter",2016-02-23 04:00:00,NA,NA,NA,NA,NA,NA
"7813","CB","Winter",2016-02-23 05:00:00,NA,NA,NA,NA,NA,NA
"7814","CB","Winter",2016-02-23 06:00:00,NA,NA,NA,NA,NA,NA
"7815","CB","Winter",2016-02-23 07:00:00,NA,NA,NA,NA,NA,NA
"7816","CB","Winter",2016-02-23 08:00:00,NA,NA,NA,NA,NA,NA
"7817","CB","Winter",2016-02-23 09:00:00,NA,NA,NA,NA,NA,NA
"7818","CB","Winter",2016-02-23 10:00:00,NA,NA,NA,NA,NA,NA
"7819","CB","Winter",2016-02-23 11:00:00,NA,NA,NA,NA,NA,NA
"7820","CB","Winter",2016-02-23 12:00:00,NA,NA,NA,NA,NA,NA
"7821","CB","Winter",2016-02-23 13:00:00,NA,NA,NA,NA,NA,NA
"7822","CB","Winter",2016-02-23 14:00:00,NA,NA,NA,NA,NA,NA
