yyyy,mm,dd,hh,SBE37_TEMP,SBE37_CON,SBE37_SALINITY,SAMICO2_TEMP,SAMI_CO2,Optode_O2,FET_PHINT,FET_PHEXT,omega-a,omega-c,TA_calc,DIC_calc,datetime,doy
2016,10,18,11,13.56355,3.646,30.28235519942872,-9999,646.65147,303.5888671875,7.8834,8.0072,1.555506062638631,2.455309719675863,2328.990624890024,2211.179575387218,2016-10-18T15:00:00Z,292
2016,10,18,12,13.5674,3.646955,30.296519234291292,-9999,637.52121,302.3681640625,7.88375,8.012,1.5370763258150701,2.4260500552865496,2298.7339156388116,2181.657288756202,2016-10-18T16:00:00Z,292
2016,10,18,13,13.57845,3.69299,30.705932301731405,-9999,685.73744,294.677734375,7.8529,7.9835,1.4457023689999138,2.2795914034453477,2291.08267710459,2183.741635452334,2016-10-18T17:00:00Z,292
2016,10,18,14,13.5694,3.712615,30.89701367288988,-9999,701.62258,295.8984375,7.7909,7.9198,1.1179249296507945,1.761568393769144,2013.2231536414813,1932.1794903475927,2016-10-18T18:00:00Z,292
2016,10,18,15,13.54115,3.738705,31.164310538166653,-9999,NA,304.6875,7.84775,7.9746,NA,NA,NA,NA,2016-10-18T19:00:00Z,292
2016,10,18,16,13.53595,3.7466,31.23572008237798,-9999,743.5542,305.419921875,7.8689,7.99465,1.7068504319096645,2.6873503924383755,2590.4847025810755,2465.9613634078914,2016-10-18T20:00:00Z,292
2016,10,18,17,13.4883,3.743755,31.227577595990724,-9999,748.5561,301.8798828125,7.7518,7.8766,1.0017397238218804,1.5772490616917232,1953.0809544111085,1883.7968370723029,2016-10-18T21:00:00Z,292
2016,10,18,18,13.4733,3.7514250000000002,31.33175404310137,-9999,766.00021,300.1708984375,7.8529,7.9757,1.6351022532641042,2.5738624094430524,2565.9602414572946,2448.2049606517267,2016-10-18T22:00:00Z,292
2016,10,18,19,13.482800000000001,3.76243,31.427931096004592,-9999,795.60759,302.734375,7.81345,7.9346,1.4191102029316385,2.233361780716386,2416.005113924467,2316.541129334861,2016-10-18T23:00:00Z,292
2016,10,18,20,13.49305,3.76197,31.419460976230923,-9999,790.05919,299.4384765625,7.8054,7.92535,1.357614886565495,2.13663467641006,2351.6381705069875,2256.6018744315315,2016-10-19T00:00:00Z,292
2016,10,18,21,13.5167,3.756995,31.351582759470347,-9999,742.72524,299.8046875,7.87035,7.9906,1.719810220986949,2.7069875260833487,2598.952229645246,2473.1737666088643,2016-10-19T01:00:00Z,292
2016,10,18,22,13.55835,3.73512,31.107437628488363,-9999,666.38149,306.7626953125,7.8915,8.0124,1.6946005410875356,2.66873700535449,2459.6411957974437,2330.982004871005,2016-10-19T02:00:00Z,292
2016,10,18,23,13.61375,3.657865,30.353698882557417,-9999,641.93908,309.5703125,7.89585,8.01885,1.6452768119494243,2.5952880351227208,2388.0053102140373,2262.5565369017236,2016-10-19T03:00:00Z,292
2016,10,19,0,13.608,3.640315,30.198377399725427,-9999,631.25425,303.466796875,7.89725,8.0255,1.6164938922190837,2.5522955478207345,2352.30876662249,2228.928917707656,2016-10-19T04:00:00Z,293
2016,10,19,1,13.6033,3.68604,30.62476691315284,-9999,646.57021,305.7861328125,7.874,8.0059,1.5002864326168517,2.3661068423903253,2277.58496709635,2163.47623489798,2016-10-19T05:00:00Z,293
2016,10,19,2,13.58535,3.7091700000000003,30.85616598204613,-9999,677.28308,302.490234375,7.85045,7.9813,1.4176054578918027,2.234213022738089,2251.885598109037,2145.8451199909655,2016-10-19T06:00:00Z,293
2016,10,19,3,13.5638,3.724425,31.008073252518106,-9999,696.30383,295.41015625,7.83265,7.96145,1.3480780010309565,2.12353534794819,2217.023185824583,2117.3233018150822,2016-10-19T07:00:00Z,293
2016,10,19,4,13.49545,3.74859,31.286817410365977,-9999,727.09118,303.3447265625,7.8171,7.94265,1.3154267479415205,2.0709041582287266,2229.6703579556097,2134.145329192885,2016-10-19T08:00:00Z,293
2016,10,19,5,13.51435,3.74586,31.248142091722983,-9999,731.86162,304.3212890625,7.8063,7.9317,1.2600755708910676,1.9839165131520766,2185.2166090793926,2094.3802175352057,2016-10-19T09:00:00Z,293
2016,10,19,6,13.472000000000001,3.741675,31.243528916502854,-9999,730.11967,303.1005859375,7.79205,7.9161,1.1752625591456498,1.8504645831403488,2104.3629929523363,2020.117162781612,2016-10-19T10:00:00Z,293
2016,10,19,7,13.45895,3.75739,31.40201946633279,-9999,698.56677,298.828125,7.7762,7.8977,1.0474170311748334,1.6486269603967927,1938.8718705240544,1862.614766850559,2016-10-19T11:00:00Z,293
2016,10,19,8,13.450299999999999,3.758365,31.4151481761969,-9999,683.84804,299.9267578125,7.7708,7.8911,1.000825984892524,1.5752225304032477,1874.4175728350308,1800.9552571240747,2016-10-19T12:00:00Z,293
2016,10,19,9,13.45985,3.7623249999999997,31.447356727336476,-9999,702.69052,296.0205078125,7.7711,7.8904,1.0305944438120938,1.621928414693109,1926.661335890194,1851.9399357666878,2016-10-19T13:00:00Z,293
2016,10,19,10,13.46595,3.76125,31.432597932522903,-9999,698.93526,296.630859375,7.7708,7.8905,1.022995410068515,1.6100369067028444,1914.4337314740835,1840.1120424330647,2016-10-19T14:00:00Z,293
2016,10,19,11,13.52425,3.74498,31.233319536970235,-9999,675.26816,284.0576171875,7.8128,7.9335,1.1943887345769137,1.8810012115497348,2049.789805648952,1960.6296746310318,2016-10-19T15:00:00Z,293
2016,10,19,12,13.5558,3.681705,30.61670950985604,-9999,645.00824,296.9970703125,7.8558,7.97875,1.3772786502224854,2.1717540644714166,2173.2896791608136,2068.503227885587,2016-10-19T16:00:00Z,293
2016,10,19,13,13.5545,3.684915,30.635278940411037,-9999,669.98355,297.4853515625,7.8591,7.9857,1.4534125915768072,2.29158345267664,2274.2295219501802,2165.1800700713475,2016-10-19T17:00:00Z,293
2016,10,19,14,13.5481,3.7260999999999997,31.040792108292365,-9999,647.49322,301.1474609375,7.8691,7.996,1.4759223288015724,2.325074180477761,2255.3032296808096,2142.385204080199,2016-10-19T18:00:00Z,293
2016,10,19,15,13.575099999999999,3.73657,31.115910678774007,-9999,653.94194,303.7109375,7.8753,8.00155,1.5357358927612603,2.4185130645556416,2311.2898615193944,2193.9743596310163,2016-10-19T19:00:00Z,293
2016,10,19,16,13.635200000000001,3.7457849999999997,31.15493154527207,-9999,666.8164,308.4716796875,7.87875,8.0047,1.6028992711050645,2.523767248694722,2383.4564672485085,2261.725476594748,2016-10-19T20:00:00Z,293
2016,10,19,17,13.64595,3.7590500000000002,31.272587352108918,-9999,680.1313,305.5419921875,7.87515,8.00045,1.6139492064694558,2.5402363653856983,2409.862186985826,2287.9511715513863,2016-10-19T21:00:00Z,293
2016,10,19,18,13.70095,3.76894,31.307251036869843,-9999,667.92515,311.1572265625,7.8494,7.97545,1.4103567745924621,2.219362404131488,2220.0502097348935,2112.9372297782315,2016-10-19T22:00:00Z,293
2016,10,19,19,13.658999999999999,3.76676,31.32482799220123,-9999,664.38079,310.05859375,7.8651,7.9913,1.5060586349695209,2.370090718651402,2297.328877801961,2182.549773828657,2016-10-19T23:00:00Z,293
2016,10,19,20,13.690100000000001,3.76853,31.314280509478706,-9999,666.57007,307.2509765625,7.8629,7.98695,1.4991260468889243,2.3589651715614446,2291.977498539158,2177.844109108653,2016-10-20T00:00:00Z,293
2016,10,19,21,13.8253,3.775795,31.27480286010053,-9999,626.21662,317.9931640625,7.8827,8.0077,1.547721402368451,2.43509346686003,2263.8359398110183,2143.040669283553,2016-10-20T01:00:00Z,293
2016,10,19,22,13.70165,3.7668850000000003,31.290412077669153,-9999,628.36703,309.5703125,7.8774,8.0034,1.5108784074757353,2.37755611533498,2242.369311551838,2124.6794666036717,2016-10-20T02:00:00Z,293
2016,10,19,23,13.7838,3.747465,31.047898177358313,-9999,614.35864,313.720703125,7.8871,8.0136,1.5414765034934872,2.4265812822759547,2243.8415937402647,2123.0556202946495,2016-10-20T03:00:00Z,293
2016,10,20,0,14.08875,3.6955999999999998,30.317577941913456,-9999,597.37197,316.89453125,7.8917,8.02075,1.520151177550451,2.396466064709547,2196.3329552045225,2077.0633032157853,2016-10-20T04:00:00Z,294
2016,10,20,1,14.0668,3.665545,30.073227264155378,-9999,596.81325,315.7958984375,7.8839,8.0212,1.455363624539757,2.296413010902145,2148.609201818918,2034.8937784578034,2016-10-20T05:00:00Z,294
2016,10,20,2,13.972850000000001,3.70214,30.47551616609272,-9999,635.28422,308.4716796875,7.8717500000000005,8.0131,1.4736652236063783,2.323027950623347,2222.1040721610675,2109.057972077034,2016-10-20T06:00:00Z,294
2016,10,20,3,13.883500000000002,3.734135,30.85246578813446,-9999,664.82066,311.03515625,7.85285,7.9911,1.418965643900272,2.235272073879464,2221.0920443291297,2113.8548231036357,2016-10-20T07:00:00Z,294
2016,10,20,4,13.8199,3.735875,30.910803017144357,-9999,691.59523,304.8095703125,7.84955,7.985,1.4561266319723434,2.2932273167223602,2292.920578702909,2184.42479776926,2016-10-20T08:00:00Z,294
2016,10,20,5,13.68665,3.7456300000000002,31.1043091662889,-9999,736.1526,308.4716796875,7.8625,7.9942,1.642903965774187,2.5867657008395524,2519.7508198267788,2399.6792210102426,2016-10-20T09:00:00Z,294
2016,10,20,6,13.6481,3.7513949999999996,31.195225163818478,-9999,773.74004,306.15234375,7.8527,7.9817,1.6527128082311526,2.6018016522506326,2585.365809543548,2466.8715761730277,2016-10-20T10:00:00Z,294
2016,10,20,7,13.63025,3.7542350000000004,31.23305778733665,-9999,785.39825,301.3916015625,7.8159,7.9433,1.4170190192925618,2.230577757714681,2395.90736406228,2296.1346201231913,2016-10-20T11:00:00Z,294
2016,10,20,8,13.594750000000001,3.76128,31.32581304536347,-9999,785.96921,302.6123046875,7.8275500000000005,7.9523,1.4956986998200867,2.354036188490939,2467.7180296789734,2361.8121267106976,2016-10-20T12:00:00Z,294
2016,10,20,9,13.59045,3.7612050000000004,31.329050711969423,-9999,766.85037,297.7294921875,7.8433,7.9672,1.5701535302885592,2.4711989177464786,2505.7709246468335,2392.9361382461457,2016-10-20T13:00:00Z,294
2016,10,20,10,13.597750000000001,3.762645,31.334625853919995,-9999,745.21083,296.9970703125,7.85295,7.9757,1.5960618790895522,2.5119046050772904,2495.6632953994513,2379.424348804492,2016-10-20T14:00:00Z,294
2016,10,20,11,13.548100000000002,3.75738,31.299093481439414,-9999,676.87028,300.29296875,7.8574,7.9803,1.4752199570375288,2.322279385304731,2295.555882740591,2184.2171265262746,2016-10-20T15:00:00Z,294
2016,10,20,12,13.518049999999999,3.704475,30.868113025207954,-9999,621.81629,306.396484375,7.87495,7.996,1.4544434705283797,2.2923111028361642,2201.5233915293347,2088.771215270057,2016-10-20T16:00:00Z,294
2016,10,20,13,13.56115,3.66372,30.448495914470026,-9999,601.78162,310.302734375,7.88275,8.0062,1.4484758356974328,2.285084040123764,2168.280949625463,2055.1933482184672,2016-10-20T17:00:00Z,294
2016,10,20,14,13.6035,3.6709199999999997,30.488110575584134,-9999,606.11423,311.1572265625,7.8779,8.00435,1.428163074804901,2.2527631262836474,2156.556400237596,2045.2945833387653,2016-10-20T18:00:00Z,294
2016,10,20,15,13.6263,3.716125,30.88315487964732,-9999,623.63031,308.9599609375,7.8747,8.0033,1.4635079572979177,2.30593014245972,2206.3982067835577,2092.9067803344365,2016-10-20T19:00:00Z,294
2016,10,20,16,13.652149999999999,3.733105,31.022653857169388,-9999,627.31751,317.3828125,7.88,8.0068,1.5149286543733378,2.385904636971907,2250.3288291267363,2132.8162214280437,2016-10-20T20:00:00Z,294
2016,10,20,17,13.68245,3.7463,31.1122092644655,-9999,643.00459,319.4580078125,7.8816,8.0084,1.5661518696507704,2.4660175331780887,2315.520027591293,2194.992344084077,2016-10-20T21:00:00Z,294
2016,10,20,18,13.622,3.75928,31.26777538909321,-9999,683.85195,311.03515625,7.8785,8.0036,1.645385599906414,2.590036369317531,2443.042952810476,2319.0546310033683,2016-10-20T22:00:00Z,294
2016,10,20,19,13.6335,3.7574,31.259173682005343,-9999,669.18038,314.94140625,7.8251,7.95005,1.2611127051619266,1.984970323355217,2094.7900684141455,1999.614438943228,2016-10-20T23:00:00Z,294
2016,10,20,20,13.61485,3.759835,31.30778636146341,-9999,679.51959,308.9599609375,7.8001,7.92305,1.139930803797051,1.7941798709851116,1998.7156596982309,1913.8124534069877,2016-10-21T00:00:00Z,294
2016,10,20,21,13.60905,3.76145,31.31632507810789,-9999,670.71912,307.0068359375,7.8391,7.9611,1.347118294957073,2.1201810386284983,2173.682686424695,2071.787987350766,2016-10-21T01:00:00Z,294
2016,10,20,22,13.606300000000001,3.76243,31.33103631095064,-9999,673.74307,301.7578125,7.8549,7.9767,1.4559585382646238,2.2914086138919036,2271.1765207214257,2160.969634261539,2016-10-21T02:00:00Z,294
2016,10,20,23,13.599,3.76336,31.341852589190935,-9999,677.08976,300.6591796875,7.8548,7.9769,1.4619604570246638,2.3008674102384,2281.9050226319164,2171.4585977730317,2016-10-21T03:00:00Z,294
2016,10,21,0,13.47045,3.749625,31.3222419392481,-9999,639.00389,306.5185546875,7.8455,7.9659,1.3167746830204934,2.0729359204402535,2107.506723762874,2005.9599933677634,2016-10-21T04:00:00Z,295
2016,10,21,1,13.5234,3.7531049999999997,31.307886865378478,-9999,628.01485,304.0771484375,7.8618,7.98185,1.3976118495558438,2.20004453757255,2155.9071958697923,2047.2182579526866,2016-10-21T05:00:00Z,295
2016,10,21,2,13.75005,3.74435,31.065043147817285,-9999,603.4285,316.40625,7.8696,7.99265,1.3934871653442957,2.1942215178778053,2110.686323096376,2000.8318724666344,2016-10-21T06:00:00Z,295
2016,10,21,3,13.753350000000001,3.7358700000000002,30.959438826752482,-9999,613.43165,314.94140625,7.8465,7.9728,1.2710594937636392,2.0016254036702916,2024.1400280523485,1924.7007832868755,2016-10-21T07:00:00Z,295
2016,10,21,4,13.66455,3.7488,31.156464531759468,-9999,678.09617,303.3447265625,7.8512,7.9775,1.4382071041741484,2.2642708449732907,2262.219268893387,2153.947944754503,2016-10-21T08:00:00Z,295
2016,10,21,5,13.6754,3.75038,31.15720559289297,-9999,671.621,306.884765625,7.8557,7.9815,1.4553642261630413,2.2911852020953725,2266.4559092359555,2156.3865919641817,2016-10-21T09:00:00Z,295
2016,10,21,6,13.65595,3.7537849999999997,31.206824030881215,-9999,715.0899,313.1103515625,7.8571,7.98205,1.559086232488842,2.4541931919345648,2418.99464265972,2303.754724678996,2016-10-21T10:00:00Z,295
2016,10,21,7,13.6042,3.759745,31.304028667779434,-9999,689.02829,311.03515625,7.8591,7.983,1.5177121886846576,2.388731627959813,2346.1066285766356,2232.193358884156,2016-10-21T11:00:00Z,295
2016,10,21,8,13.604849999999999,3.76541,31.356417589672127,-9999,684.45534,306.15234375,7.8286,7.9515,1.3093836018065816,2.0605743221168664,2159.4310384381124,2061.3472333444847,2016-10-21T12:00:00Z,295
2016,10,21,9,13.60515,3.765695,31.357446472527705,-9999,674.44554,307.4951171875,7.8526,7.9757,1.4426759831950604,2.2703414808804765,2260.6129479428864,2151.436883581589,2016-10-21T13:00:00Z,295
2016,10,21,10,13.5864,3.76472,31.36466559616177,-9999,662.12005,307.12890625,7.8729499999999994,7.9943,1.5551390569148202,2.4473450511566353,2335.9862331344634,2217.2372557900803,2016-10-21T14:00:00Z,295
2016,10,21,11,13.57245,3.76899,31.41487410260637,-9999,641.29225,305.5419921875,7.8827,8.0031,1.5759409867723415,2.4798365428290254,2320.0741156442828,2198.1692164402252,2016-10-21T15:00:00Z,295
2016,10,21,12,13.5729,3.772025,31.437640800752156,-9999,660.22504,307.9833984375,7.8767,7.9973,1.580074515313501,2.486222702306767,2352.1167380530337,2231.2037981717717,2016-10-21T16:00:00Z,295
2016,10,21,13,13.7624,3.743805,31.033916583510276,-9999,649.17702,311.4013671875,7.8488,7.97,1.3565773984546208,2.1369126713317015,2149.7276681783856,2046.2304972784707,2016-10-21T17:00:00Z,295
2016,10,21,14,13.832350000000002,3.6791799999999997,30.381196246516232,-9999,602.48697,315.7958984375,7.8819,8.0085,1.4531664637105846,2.2919909307133977,2162.31461604014,2048.8499991644335,2016-10-21T18:00:00Z,295
2016,10,21,15,13.73315,3.719535,30.828020192415778,-9999,607.0081,318.2373046875,7.8833,8.0145,1.4820998561748981,2.3355469340832005,2191.728480823813,2075.73001452297,2016-10-21T19:00:00Z,295
2016,10,21,16,13.6644,3.73585,31.024994151580515,-9999,645.9006,305.908203125,7.8649,7.9949,1.4555708469773627,2.2922593731735517,2230.011894023054,2118.374030376347,2016-10-21T20:00:00Z,295
2016,10,21,17,13.693999999999999,3.75441,31.18033242650136,-9999,646.15647,311.5234375,7.84265,7.96985,1.319106882808744,2.0764960386842697,2111.80238170993,2010.5871169223926,2016-10-21T21:00:00Z,295
2016,10,21,18,13.721599999999999,3.755745,31.172656374714037,-9999,651.21375,314.208984375,7.8087,7.93515,1.1379343674608298,1.7912345727702932,1956.2996471876986,1869.7721503944945,2016-10-21T22:00:00Z,295
2016,10,21,19,13.69925,3.754095,31.167516560213297,-9999,656.11641,315.185546875,7.766,7.89195,0.9410245904665632,1.4813459390432793,1773.8584998154897,1703.5871801734418,2016-10-21T23:00:00Z,295
2016,10,21,20,13.6333,3.753695,31.223740016632643,-9999,648.42338,308.7158203125,7.8236,7.9492,1.2122620991271804,1.9082249168835745,2023.0255904637581,1930.3689519163802,2016-10-22T00:00:00Z,295
2016,10,21,21,13.603200000000001,3.7645549999999997,31.34827911108556,-9999,661.39165,311.1572265625,7.85665,7.9799,1.4407671504445507,2.2674096808716695,2239.6303131374702,2129.732274717155,2016-10-22T01:00:00Z,295
2016,10,21,22,13.5902,3.76685,31.380952078370264,-9999,672.47471,307.7392578125,7.8769,7.9984,1.6098203709010004,2.5333079384605695,2396.022306995679,2273.751338804189,2016-10-22T02:00:00Z,295
2016,10,21,23,13.59,3.76806,31.389945089152945,-9999,667.1614,300.29296875,7.8772,7.9982,1.599458468888749,2.516890794230016,2379.014784193034,2257.1401803903345,2016-10-22T03:00:00Z,295
2016,10,22,0,13.67565,3.76166,31.246348136869777,-9999,657.3168,306.0302734375,7.8021,7.92405,1.1156756583454737,1.755820269589157,1943.9787316689717,1859.5008363135416,2016-10-22T04:00:00Z,296
2016,10,22,1,13.91915,3.705325,30.547050369282353,-9999,615.81414,315.4296875,7.8365,7.9602,1.2156859308217047,1.9155407369248667,1976.9941251475032,1882.5090317015924,2016-10-22T05:00:00Z,296
2016,10,22,2,13.967500000000001,3.69297,30.397534640937465,-9999,573.49411,312.1337890625,7.88195,8.01215,1.3898190835946325,2.191538589985585,2059.8122391924653,1949.0655666010052,2016-10-22T06:00:00Z,296
2016,10,22,3,13.95795,3.683465,30.313619151162605,-9999,584.2273,308.2275390625,7.8694,8.00555,1.333768711047626,2.103693480942728,2032.0280414422139,1926.6184915851038,2016-10-22T07:00:00Z,296
2016,10,22,4,13.88665,3.680855,30.308748613145,-9999,NA,304.5654296875,7.82405,7.963,NA,NA,NA,NA,2016-10-22T08:00:00Z,296
2016,10,22,5,13.8534,3.71068,30.62121640451563,-9999,610.52757,300.537109375,7.8414,7.9796,1.2295055713467993,1.937864359298436,1982.8605646710707,1887.0835297908645,2016-10-22T09:00:00Z,296
2016,10,22,6,13.882200000000001,3.7117199999999997,30.64961249878089,-9999,636.67824,301.1474609375,7.8268,7.96335,1.1973926280019935,1.887584017031268,1992.0652754204702,1900.728652168697,2016-10-22T10:00:00Z,296
2016,10,22,7,13.851600000000001,3.6979100000000003,30.54524421329282,-9999,640.20802,305.6640625,7.774,7.911,0.9437883646170725,1.4879472517063792,1759.0253453793825,1688.318430880754,2016-10-22T11:00:00Z,296
2016,10,22,8,13.8062,3.7103900000000003,30.688067055087497,-9999,645.32684,304.3212890625,7.7863,7.9220500000000005,1.0096163030323162,1.5911326968446944,1829.6566728544503,1753.7449611248126,2016-10-22T12:00:00Z,296
2016,10,22,9,13.8477,3.70807,30.636084694357937,-9999,634.86851,306.2744140625,7.76325,7.8981,0.8929265639254095,1.4073120655015574,1700.352055811859,1633.2926937287086,2016-10-22T13:00:00Z,296
2016,10,22,10,13.9192,3.6810650000000003,30.327362711819582,-9999,648.49373,306.2744140625,7.78905,7.9232,1.0232287329460976,1.6138177757330607,1846.678705830215,1770.2891032177636,2016-10-22T14:00:00Z,296
2016,10,22,11,13.9603,3.6650850000000004,30.15547101875612,-9999,638.17552,303.3447265625,7.809,7.946899999999999,1.0994278141393004,1.7349655440916674,1906.3051454502568,1823.4404248962676,2016-10-22T15:00:00Z,296
2016,10,22,12,14.18155,3.504975,28.493958545425905,-9999,633.14758,300.9033203125,7.7254,7.8669,0.7198916689568033,1.1414003949210922,1524.5972253719224,1474.2516139402828,2016-10-22T16:00:00Z,296
2016,10,22,13,14.2479,3.42361,27.771129560791646,-9999,625.45991,299.560546875,7.7701,7.9219,0.8543551860079458,1.3590791093876815,1668.3620771341923,1607.7903132977474,2016-10-22T17:00:00Z,296
2016,10,22,14,14.161850000000001,3.442225,27.96987036385874,-9999,624.85138,294.677734375,7.76115,7.92625,0.8209524005668861,1.3054215231760757,1633.5049535052672,1575.455449013966,2016-10-22T18:00:00Z,296
2016,10,22,15,13.9873,3.573025,29.287922408117883,-9999,615.39038,297.119140625,7.7844,7.9523,0.9292507528679573,1.470196393291015,1721.5690517363473,1652.129562881892,2016-10-22T19:00:00Z,296
2016,10,22,16,13.9318,3.658875,30.113656541465957,-9999,626.18512,299.31640625,7.8229500000000005,7.984,1.1478890493053158,1.811717257941612,1936.00521533959,1848.5688442398168,2016-10-22T20:00:00Z,296
2016,10,22,17,13.90315,3.6928900000000002,30.442066746544945,-9999,623.60656,294.7998046875,7.8286,7.9804,1.1823731929105323,1.864411260997614,1960.502396375185,1869.6318296259362,2016-10-22T21:00:00Z,296
2016,10,22,18,14.04525,3.6400699999999997,29.83643989255334,-9999,603.00687,309.4482421875,7.8032,7.9488,1.008414451811714,1.59201097411073,1774.159840046271,1696.4709545872074,2016-10-22T22:00:00Z,296
2016,10,22,19,14.040600000000001,3.62854,29.745315504709403,-9999,612.18641,305.0537109375,7.7887,7.9355,0.9530370407020161,1.5055570959779974,1735.0887782812438,1662.807974625753,2016-10-22T23:00:00Z,296
2016,10,22,20,13.86985,3.70238,30.571452722685997,-9999,616.77314,305.6640625,7.7717,7.91935,0.8948429252008819,1.4109830860626236,1681.6706418176525,1613.5129028196982,2016-10-23T00:00:00Z,296
2016,10,22,21,13.8451,3.6999750000000002,30.536647079768095,-9999,617.53421,308.59375,7.76225,7.90475,0.8625390259622573,1.3597730422731467,1649.975643728301,1584.4270568614577,2016-10-23T01:00:00Z,296
2016,10,22,22,13.757249999999999,3.72032,30.826341925309247,-9999,625.32268,304.3212890625,7.753,7.8921,0.8393984183302245,1.3225133502661628,1635.3340358625524,1571.9086831984769,2016-10-23T02:00:00Z,296
2016,10,22,23,13.7818,3.728755,30.87332523100317,-9999,640.50378,299.9267578125,7.751,7.8855,0.8489957624214493,1.3373887280032757,1661.9200247004212,1598.580861275988,2016-10-23T03:00:00Z,296
2016,10,23,0,13.7765,3.720205,30.79838883157113,-9999,632.32523,301.7578125,7.74605,7.87885,0.8223776938320411,1.2956930407776088,1625.1634023847114,1563.6009713283524,2016-10-23T04:00:00Z,297
2016,10,23,1,13.756499999999999,3.7261249999999997,30.872708973626942,-9999,638.44003,303.3447265625,7.7569,7.8897,0.8707541194728085,1.3717862113151593,1682.669047092314,1617.4461913588304,2016-10-23T05:00:00Z,297
2016,10,23,2,13.68545,3.67923,30.484654147376084,-9999,637.08337,298.9501953125,7.773,7.9042,0.9241569255307083,1.457706854037626,1742.3201411411096,1673.263391581299,2016-10-23T06:00:00Z,297
2016,10,23,3,13.85215,3.6093,29.72232713469431,-9999,623.30205,302.490234375,7.7828,7.9152,0.9344766164627585,1.4768177934517872,1738.6747338302273,1668.8227859012802,2016-10-23T07:00:00Z,297
2016,10,23,4,13.814499999999999,3.592315,29.590873098019387,-9999,634.09494,292.6025390625,7.77655,7.9166,0.9180052226348844,1.4518019136717601,1738.5231569873094,1671.0324577509314,2016-10-23T08:00:00Z,297
2016,10,23,5,13.6948,3.590865,29.641115397894403,-9999,630.99658,295.7763671875,7.76765,7.91,0.8776188119711089,1.3880618432587042,1698.900358444867,1634.5539899184248,2016-10-23T09:00:00Z,297
2016,10,23,6,13.64135,3.58555,29.627315940425266,-9999,640.84957,300.048828125,7.77235,7.9126,0.9114281567417496,1.4415003167690903,1745.0986870679712,1678.6232381230636,2016-10-23T10:00:00Z,297
2016,10,23,7,13.45875,3.578475,29.746012556658542,-9999,648.08794,295.8984375,7.7881,7.92925,0.9895935294332129,1.5647171984770514,1836.1972626156992,1763.7754774309099,2016-10-23T11:00:00Z,297
2016,10,23,8,13.30795,3.5536250000000003,29.608036788271775,-9999,669.67778,288.4521484375,7.74935,7.8867,0.8485818724824489,1.3429115468826038,1723.3457363063542,1664.1056631034262,2016-10-23T12:00:00Z,297
2016,10,23,9,13.6641,3.59708,29.741635974574116,-9999,686.75399,297.7294921875,7.6798,7.81885,0.6392336073662441,1.0106555292364066,1490.5618317202266,1449.2303664024203,2016-10-23T13:00:00Z,297
2016,10,23,10,13.7,3.6865449999999997,30.559832853761204,-9999,694.64452000000006,295.41015625,7.6546,7.7969,0.5841517667084261,0.9214440393963357,1420.5988670640475,1383.4967301878214,2016-10-23T14:00:00Z,297
2016,10,23,11,13.65545,3.69789,30.676556950758396,-9999,704.02435,293.9453125,7.7196,7.8594,0.8047906502758395,1.268747478163408,1691.6515346199822,1636.3082906941504,2016-10-23T15:00:00Z,297
2016,10,23,12,13.656849999999999,3.705545,30.7859891948879,-9999,710.6017,295.41015625,7.7872,7.9238,1.1108823199328188,1.750902541607726,2016.7182201441667,1936.9445185788034,2016-10-23T16:00:00Z,297
2016,10,23,13,13.5606,3.694655,30.737539238898613,-9999,687.11765,296.7529296875,7.75615,7.8892500000000005,0.9254473611807966,1.4589689297621935,1805.175982624433,1738.9342867433495,2016-10-23T17:00:00Z,297
2016,10,23,14,13.55685,3.700095,30.780021927051088,-9999,669.5094,299.9267578125,7.8211,7.9529499999999995,1.220047674891845,1.923282269800311,2068.9322114453366,1977.9573644407565,2016-10-23T18:00:00Z,297
2016,10,23,15,13.408650000000002,3.674595,30.663543813796743,-9999,615.25738,308.349609375,7.8801,8.00915,1.4602825587929074,2.303380597899917,2203.603802178716,2090.438855136547,2016-10-23T19:00:00Z,297
2016,10,23,16,13.37955,3.6613300000000004,30.581558158805343,-9999,594.75393999999994,314.5751953125,7.9073,8.0345,1.595424171043413,2.517398494200906,2281.315632185084,2156.400529276745,2016-10-23T20:00:00Z,297
2016,10,23,17,13.36885,3.658955,30.558708319631542,-9999,579.4499,317.3828125,7.9159,8.0423,1.6152477578158022,2.5488159818357548,2271.278540946347,2143.7201753481736,2016-10-23T21:00:00Z,297
2016,10,23,18,13.3321,3.650165,30.514107531802775,-9999,585.34762,316.2841796875,7.919,8.044,1.6507974476959748,2.605440899801792,2311.102648883398,2181.376448313805,2016-10-23T22:00:00Z,297
2016,10,23,19,13.31015,3.65271,30.518816335261345,-9999,585.93337,318.9697265625,7.9007,8.02545,1.5198457921281865,2.3986666486184682,2210.3034601477725,2090.711872414116,2016-10-23T23:00:00Z,297
2016,10,23,20,13.26775,3.647745,30.534598789677627,-9999,585.43393,319.091796875,7.8498,7.97275,1.1997546861531576,1.8937255429712634,1946.9551758738094,1852.5381743658652,2016-10-24T00:00:00Z,297
2016,10,23,21,13.22265,3.638465,30.48332066162277,-9999,614.75981,312.5,7.80255,7.92535,1.01011145098876,1.5947519494295233,1815.7752599324483,1738.7442191962857,2016-10-24T01:00:00Z,297
