WaterBody,DateTime,TimeRoundMinute,Temp,Salinity,CO2,DO,pH
CBB,11/23/2016 4:00,4:00:00 AM,22.49,31.43,405.6,,8.14
CBB,11/23/2016 5:00,5:00:00 AM,22.44,31.3,397.9,,8.13
CBB,11/23/2016 6:00,6:00:00 AM,22.31,31.11,391,,8.16
CBB,11/23/2016 7:00,7:00:00 AM,21.89,30.54,388,,8.23
CBB,11/23/2016 8:00,8:00:00 AM,21.68,30.15,383.2,,8.29
CBB,11/23/2016 9:00,9:00:00 AM,21.55,29.96,382.6,,8.28
CBB,11/23/2016 10:00,10:00:00 AM,21.88,29.25,380.5,,8.26
CBB,11/23/2016 11:00,11:00:00 AM,21.94,28.75,378.6,,8.29
CBB,11/23/2016 12:00,12:00:00 PM,21.91,28.21,379.1,,8.29
CBB,11/23/2016 13:00,1:00:00 PM,21.83,27.3,373,,8.3
CBB,11/23/2016 14:00,2:00:00 PM,21.66,26.23,368.5,,8.34
CBB,11/23/2016 15:00,3:00:00 PM,21.6,25.31,367.7,,8.38
CBB,11/23/2016 16:00,4:00:00 PM,21.49,24.87,368.6,,8.34
CBB,11/23/2016 17:00,5:00:00 PM,21.4,24.64,371.9,,8.35
CBB,11/24/2016 18:00,6:00:00 PM,21.29,24.28,371.3,,8.29
CBB,11/24/2016 19:00,7:00:00 PM,21.19,24,371.6,,8.3
CBB,11/24/2016 20:00,8:00:00 PM,21.16,24.2,375.6,,8.32
CBB,11/24/2016 21:00,9:00:00 PM,21.03,24.1,397.8,,8.32
CBB,11/24/2016 22:00,10:00:00 PM,20.99,24.26,409,,8.34
CBB,11/24/2016 23:00,11:00:00 PM,21.67,28.24,398.8,,8.36
CBB,11/24/2016 0:00,12:00:00 AM,22.24,30.54,394.5,,8.36
CBB,11/24/2016 1:00,1:00:00 AM,22.47,31.32,383.5,,8.3
CBB,11/24/2016 2:00,2:00:00 AM,22.42,31.19,381.5,,8.23
CBB,11/24/2016 3:00,3:00:00 AM,22.14,30.22,386.5,,8.18
CBB,11/24/2016 4:00,4:00:00 AM,21.63,29.35,385.3,,8.17
CBB,11/24/2016 5:00,5:00:00 AM,21.42,28.42,379.3,,8.18
CBB,11/24/2016 6:00,6:00:00 AM,21.33,27.87,377.1,,8.21
CBB,11/24/2016 7:00,7:00:00 AM,21.23,27.38,382.6,,8.2
CBB,11/24/2016 8:00,8:00:00 AM,20.94,26.24,382.9,,8.2
CBB,11/24/2016 9:00,9:00:00 AM,20.86,25.73,386,,8.21
CBB,11/24/2016 10:00,10:00:00 AM,20.79,24.99,385.9,,8.23
CBB,11/24/2016 11:00,11:00:00 AM,20.82,24.93,388.3,,8.27
CBB,11/24/2016 12:00,12:00:00 PM,20.9,24.74,389.5,,8.29
CBB,11/24/2016 13:00,1:00:00 PM,20.99,26.12,414.5,,8.3
CBB,11/24/2016 14:00,2:00:00 PM,21.13,27.15,401.4,,8.3
CBB,11/24/2016 15:00,3:00:00 PM,21.28,27.82,403,,8.33
CBB,11/24/2016 16:00,4:00:00 PM,21.74,29.59,400.9,,8.36
CBB,11/24/2016 17:00,5:00:00 PM,22.03,30.49,394.8,,8.37
CBB,11/25/2016 18:00,6:00:00 PM,22.21,30.93,398.8,,8.25
CBB,11/25/2016 19:00,7:00:00 PM,21.94,30.29,391.7,,8.21
CBB,11/25/2016 20:00,8:00:00 PM,21.72,29.47,403.2,,8.19
CBB,11/25/2016 21:00,9:00:00 PM,21.58,29.13,390,,8.17
CBB,11/25/2016 22:00,10:00:00 PM,21.76,30.06,411.6,,8.2
CBB,11/25/2016 23:00,11:00:00 PM,21.95,30.47,412.4,,8.25
CBB,11/25/2016 0:00,12:00:00 AM,22.26,31.25,413,,8.22
CBB,11/25/2016 1:00,1:00:00 AM,22.29,31.34,412.4,,8.2
CBB,11/25/2016 2:00,2:00:00 AM,22.3,31.39,415.5,,8.17
CBB,11/25/2016 3:00,3:00:00 AM,22.05,30.85,401.1,,8.18
CBB,11/25/2016 4:00,4:00:00 AM,21.55,28.45,388.4,,8.14
CBB,11/25/2016 5:00,5:00:00 AM,21.24,27.69,381.1,,8.18
CBB,11/25/2016 6:00,6:00:00 AM,21.26,28.02,411.5,,8.21
CBB,11/25/2016 7:00,7:00:00 AM,21.17,27.33,400.6,,8.19
CBB,11/25/2016 8:00,8:00:00 AM,20.98,25.86,390.5,,8.2
CBB,11/25/2016 9:00,9:00:00 AM,20.96,25.81,392,,8.22
CBB,11/25/2016 10:00,10:00:00 AM,20.9,24.83,391.4,,8.22
CBB,11/25/2016 11:00,11:00:00 AM,20.89,23.98,392.4,,8.22
CBB,11/25/2016 12:00,12:00:00 PM,21.04,23.98,396.3,,8.25
CBB,11/25/2016 13:00,1:00:00 PM,21.25,24.08,403.9,,8.23
CBB,11/25/2016 14:00,2:00:00 PM,21.45,24.69,414.3,,8.24
CBB,11/25/2016 15:00,3:00:00 PM,21.83,28.61,397.1,,8.28
CBB,11/25/2016 16:00,4:00:00 PM,22.37,31.13,377,,8.27
CBB,11/25/2016 17:00,5:00:00 PM,22.41,31.19,376.7,,8.25
CBB,11/26/2016 18:00,6:00:00 PM,22.44,31.14,386.8,,8.23
CBB,11/26/2016 19:00,7:00:00 PM,22.44,31.11,414,,8.22
CBB,11/26/2016 20:00,8:00:00 PM,22.4,31.03,483.5,,8.19
CBB,11/26/2016 21:00,9:00:00 PM,22.38,30.97,488.7,,8.18
CBB,11/26/2016 22:00,10:00:00 PM,22.35,30.92,408.8,,8.17
CBB,11/26/2016 23:00,11:00:00 PM,22.33,30.89,399.4,,8.16
CBB,11/26/2016 0:00,12:00:00 AM,22.28,30.83,404.5,,8.18
CBB,11/26/2016 1:00,1:00:00 AM,22.28,30.86,407.6,,8.19
CBB,11/26/2016 2:00,2:00:00 AM,22.21,30.79,465.4,,8.2
CBB,11/26/2016 3:00,3:00:00 AM,21.92,30.2,406.3,,8.2
CBB,11/26/2016 4:00,4:00:00 AM,21.8,29.45,382,,8.27
CBB,11/26/2016 5:00,5:00:00 AM,21.72,29.02,382.2,,8.21
CBB,11/26/2016 6:00,6:00:00 AM,21.59,28.05,382.8,,8.19
CBB,11/26/2016 7:00,7:00:00 AM,21.45,27.05,382.1,,8.19
CBB,11/26/2016 9:00,9:00:00 AM,20.95,24.68,373.4,,8.2
CBB,11/26/2016 10:00,10:00:00 AM,20.82,23.58,388.6,,8.2
CBB,11/26/2016 11:00,11:00:00 AM,20.75,23.01,397,,8.22
CBB,11/26/2016 12:00,12:00:00 PM,20.84,23.08,411.3,,8.24
CBB,11/26/2016 13:00,1:00:00 PM,21.06,23.55,426.2,,8.24
CBB,11/26/2016 14:00,2:00:00 PM,21.65,28.53,407.8,,8.35
CBB,11/26/2016 15:00,3:00:00 PM,22.02,30.39,374.8,,8.3
CBB,11/26/2016 16:00,4:00:00 PM,22.03,30.34,375.9,,8.22
CBB,11/26/2016 17:00,5:00:00 PM,22.01,30.31,388.6,,8.2
CBB,11/27/2016 18:00,6:00:00 PM,21.99,30.22,407.7,,8.19
CBB,11/27/2016 19:00,7:00:00 PM,21.99,30.12,449.2,,8.17
CBB,11/27/2016 20:00,8:00:00 PM,21.98,30.08,393.5,,8.16
CBB,11/27/2016 21:00,9:00:00 PM,21.97,30.04,399.4,,8.16
CBB,11/27/2016 22:00,10:00:00 PM,21.96,30.07,394.2,,8.16
CBB,11/27/2016 23:00,11:00:00 PM,21.95,30.01,387.8,,8.15
CBB,11/27/2016 0:00,12:00:00 AM,21.93,30.03,385.4,,8.17
CBB,11/27/2016 1:00,1:00:00 AM,21.92,29.96,399.2,,8.16
CBB,11/27/2016 2:00,2:00:00 AM,21.9,29.99,395.7,,8.17
CBB,11/27/2016 3:00,3:00:00 AM,21.85,29.96,397.5,,8.17
CBB,11/27/2016 4:00,4:00:00 AM,21.87,29.96,384.5,,8.18
CBB,11/27/2016 5:00,5:00:00 AM,21.83,29.74,407.6,,8.17
CBB,11/27/2016 6:00,6:00:00 AM,21.79,29.77,401.4,,8.16
CBB,11/27/2016 7:00,7:00:00 AM,21.7,29.66,402.2,,8.16
CBB,11/27/2016 8:00,8:00:00 AM,21.52,29.03,375.9,,8.18
CBB,11/27/2016 9:00,9:00:00 AM,21.22,27.93,367.9,,8.2
CBB,11/27/2016 10:00,10:00:00 AM,21.19,27.32,370.4,,8.19
CBB,11/27/2016 11:00,11:00:00 AM,21.23,26.85,375.4,,8.2
CBB,11/27/2016 12:00,12:00:00 PM,21.34,26.8,381.5,,8.19
CBB,11/27/2016 13:00,1:00:00 PM,21.34,27.4,395.7,,8.19
CBB,11/27/2016 14:00,2:00:00 PM,21.85,29.69,386.1,,8.23
CBB,11/27/2016 15:00,3:00:00 PM,21.96,29.7,390.3,,8.17
CBB,11/27/2016 16:00,4:00:00 PM,22.02,29.66,390.4,,8.16
CBB,11/27/2016 17:00,5:00:00 PM,22.06,29.74,391.3,,8.16
CBB,11/28/2016 18:00,6:00:00 PM,22.1,29.73,387.1,,8.17
CBB,11/28/2016 19:00,7:00:00 PM,22.12,29.68,381.9,,8.17
CBB,11/28/2016 20:00,8:00:00 PM,22.07,29.59,385.4,,8.16
CBB,11/28/2016 21:00,9:00:00 PM,22.05,29.55,380.3,,8.15
CBB,11/28/2016 22:00,10:00:00 PM,22.02,29.73,380.8,,8.15
CBB,11/28/2016 23:00,11:00:00 PM,21.99,29.51,384.7,,8.14
CBB,11/28/2016 0:00,12:00:00 AM,21.99,29.53,389.6,,8.14
CBB,11/28/2016 1:00,1:00:00 AM,21.99,29.54,395.9,,8.14
CBB,11/28/2016 2:00,2:00:00 AM,22.01,29.56,397.9,,8.15
CBB,11/28/2016 3:00,3:00:00 AM,22,29.79,396.5,,8.16
CBB,11/28/2016 4:00,4:00:00 AM,21.99,29.58,398.8,,8.15
CBB,11/28/2016 5:00,5:00:00 AM,21.98,29.57,406,,8.15
CBB,11/28/2016 6:00,6:00:00 AM,21.99,29.61,417,,8.15
CBB,11/28/2016 7:00,7:00:00 AM,21.99,29.47,409.1,,8.15
CBB,11/28/2016 8:00,8:00:00 AM,21.96,29.06,394.3,,8.15
CBB,11/28/2016 9:00,9:00:00 AM,21.94,29.4,395.2,,8.16
CBB,11/28/2016 10:00,10:00:00 AM,21.97,29.2,399.7,,8.16
CBB,11/28/2016 11:00,11:00:00 AM,21.95,28.91,399.8,,8.15
CBB,11/28/2016 12:00,12:00:00 PM,22.03,28.86,402.3,,8.15
CBB,11/28/2016 13:00,1:00:00 PM,22.07,28.86,407.7,,8.15
CBB,11/28/2016 14:00,2:00:00 PM,22.07,28.76,410.6,,8.14
CBB,11/28/2016 15:00,3:00:00 PM,22.06,28.77,397.2,,8.14
CBB,11/28/2016 16:00,4:00:00 PM,22.58,29.62,416.6,,8.17
CBB,11/28/2016 17:00,5:00:00 PM,22.92,29.96,415.8,,8.14
CBB,11/29/2016 18:00,6:00:00 PM,22.95,29.94,407.2,,8.13
CBB,11/29/2016 19:00,7:00:00 PM,22.99,29.89,403,,8.13
CBB,11/29/2016 20:00,8:00:00 PM,23.03,30.23,401.8,,8.14
CBB,11/29/2016 21:00,9:00:00 PM,23.03,30.22,411,,8.13
CBB,11/29/2016 22:00,10:00:00 PM,22.99,30.24,409.3,,8.12
CBB,11/29/2016 23:00,11:00:00 PM,22.96,30.21,415.2,,8.11
CBB,11/29/2016 0:00,12:00:00 AM,22.92,30.17,425,,8.1
CBB,11/29/2016 1:00,1:00:00 AM,22.85,30.12,420.8,,8.09
CBB,11/29/2016 2:00,2:00:00 AM,22.86,30.14,415,,8.09
CBB,11/29/2016 3:00,3:00:00 AM,22.82,30.09,428.2,,8.1
CBB,11/29/2016 4:00,4:00:00 AM,22.79,30.03,424.8,,8.09
CBB,11/29/2016 5:00,5:00:00 AM,22.68,29.72,416.9,,8.09
CBB,11/29/2016 6:00,6:00:00 AM,22.59,29.25,406.8,,8.11
CBB,11/29/2016 7:00,7:00:00 AM,22.53,28.95,411.8,,8.14
CBB,11/29/2016 8:00,8:00:00 AM,22.48,28.76,420.3,,8.15
CBB,11/29/2016 9:00,9:00:00 AM,22.44,28.58,428,,8.14
CBB,11/29/2016 10:00,10:00:00 AM,22.46,28.45,433.9,,8.13
CBB,11/29/2016 11:00,11:00:00 AM,22.48,28.36,434.2,,8.12
CBB,11/29/2016 12:00,12:00:00 PM,22.69,28.3,411.9,,8.14
CBB,11/29/2016 15:00,3:00:00 PM,22.75,28.01,392.6,,8.18
CBB,11/29/2016 16:00,4:00:00 PM,23.32,30.52,396.3,,8.18
CBB,11/29/2016 17:00,5:00:00 PM,23.43,30.53,392.9,,8.16
CBB,11/30/2016 18:00,6:00:00 PM,23.19,30.58,392.5,,8.16
CBB,11/30/2016 19:00,7:00:00 PM,23.07,30.63,393.8,,8.15
CBB,11/30/2016 20:00,8:00:00 PM,23.01,30.6,396.4,,8.14
CBB,11/30/2016 21:00,9:00:00 PM,23,30.58,398.4,,8.14
CBB,11/30/2016 22:00,10:00:00 PM,23,30.48,397.6,,8.13
CBB,11/30/2016 23:00,11:00:00 PM,23.01,30.48,398.2,,8.14
CBB,11/30/2016 0:00,12:00:00 AM,23.03,30.49,400.6,,8.14
CBB,11/30/2016 1:00,1:00:00 AM,22.97,30.59,403.6,,8.15
CBB,11/30/2016 2:00,2:00:00 AM,22.91,30.62,406,,8.15
CBB,11/30/2016 3:00,3:00:00 AM,22.86,30.71,404.3,,8.13
CBB,11/30/2016 4:00,4:00:00 AM,22.73,30.02,403.7,,8.13
CBB,11/30/2016 5:00,5:00:00 AM,22.56,29.47,407.9,,8.13
CBB,11/30/2016 6:00,6:00:00 AM,22.41,28.69,410.2,,8.13
CBB,11/30/2016 9:00,9:00:00 AM,21.86,25.52,408,,8.13
CBB,11/30/2016 10:00,10:00:00 AM,21.78,25.36,405.8,,8.15
CBB,11/30/2016 11:00,11:00:00 AM,21.66,24.9,412.5,,8.17
CBB,11/30/2016 12:00,12:00:00 PM,21.63,24.31,414.5,,8.21
CBB,11/30/2016 13:00,1:00:00 PM,21.65,23.44,409.4,,8.22
CBB,11/30/2016 14:00,2:00:00 PM,21.67,23.51,403.5,,8.22
CBB,11/30/2016 15:00,3:00:00 PM,21.7,24.32,404.2,,8.26
CBB,11/30/2016 16:00,4:00:00 PM,21.78,26.55,399.5,,8.24
CBB,11/30/2016 17:00,5:00:00 PM,22.46,31.58,397.9,,8.27
CBB,12/1/2016 18:00,6:00:00 PM,22.48,31.61,395.6,,8.27
CBB,12/1/2016 19:00,7:00:00 PM,22.43,31.65,398.3,,8.18
CBB,12/1/2016 20:00,8:00:00 PM,22.34,31.63,396,,8.16
CBB,12/1/2016 21:00,9:00:00 PM,22.24,31.59,393.7,,8.15
CBB,12/1/2016 22:00,10:00:00 PM,22.14,31.52,393,,8.15
CBB,12/1/2016 23:00,11:00:00 PM,22.11,31.5,389.4,,8.15
CBB,12/1/2016 0:00,12:00:00 AM,22.03,31.46,388.8,,8.14
CBB,12/1/2016 1:00,1:00:00 AM,21.98,31.45,386.1,,8.15
CBB,12/1/2016 2:00,2:00:00 AM,21.87,31.42,388.1,,8.15
CBB,12/1/2016 3:00,3:00:00 AM,21.77,31.4,385.8,,8.16
CBB,12/1/2016 4:00,4:00:00 AM,21.61,31.33,392.4,,8.16
CBB,12/1/2016 5:00,5:00:00 AM,21.66,31.35,393.3,,8.15
CBB,12/1/2016 6:00,6:00:00 AM,21.6,31.27,398.7,,8.13
CBB,12/1/2016 7:00,7:00:00 AM,21.63,31.35,401.9,,8.17
CBB,12/1/2016 8:00,8:00:00 AM,21.42,31.31,400.1,,8.15
CBB,12/1/2016 9:00,9:00:00 AM,20.95,30.3,401.7,,8.15
CBB,12/1/2016 10:00,10:00:00 AM,20.47,29.12,395.8,,8.17
CBB,12/1/2016 11:00,11:00:00 AM,20.18,28.35,397.1,,8.15
CBB,12/1/2016 12:00,12:00:00 PM,20.07,28.03,399,,8.14
CBB,12/1/2016 13:00,1:00:00 PM,20.17,27.61,401.5,,8.16
CBB,12/1/2016 14:00,2:00:00 PM,20.1,26.95,398.1,,8.18
CBB,12/1/2016 15:00,3:00:00 PM,20.13,27.17,389.1,,8.19
CBB,12/1/2016 16:00,4:00:00 PM,20.38,28.83,388,,8.21
CBB,12/1/2016 17:00,5:00:00 PM,21.4,31.24,395.9,,8.23
CBB,12/2/2016 18:00,6:00:00 PM,21.41,31.18,397.2,,8.27
CBB,12/2/2016 19:00,7:00:00 PM,21.4,31.14,401.3,,8.2
CBB,12/2/2016 20:00,8:00:00 PM,21.36,31.06,400.2,,8.17
CBB,12/2/2016 21:00,9:00:00 PM,21.32,30.97,401.2,,8.17
CBB,12/2/2016 22:00,10:00:00 PM,21.26,31.11,402.3,,8.17
CBB,12/2/2016 23:00,11:00:00 PM,21.27,30.99,405.8,,8.15
CBB,12/2/2016 0:00,12:00:00 AM,21.26,30.94,404.8,,8.16
CBB,12/2/2016 1:00,1:00:00 AM,21.18,30.94,401.7,,8.16
CBB,12/2/2016 2:00,2:00:00 AM,21.16,30.91,397.3,,8.16
CBB,12/2/2016 3:00,3:00:00 AM,21.13,30.9,402.1,,8.17
CBB,12/2/2016 4:00,4:00:00 AM,21.16,30.91,400.6,,8.16
CBB,12/2/2016 5:00,5:00:00 AM,21.12,30.9,405.9,,8.16
CBB,12/2/2016 6:00,6:00:00 AM,21.02,30.81,407.6,,8.16
CBB,12/2/2016 7:00,7:00:00 AM,21.03,30.83,408.7,,8.17
CBB,12/2/2016 8:00,8:00:00 AM,21.06,30.82,416.3,,8.17
CBB,12/2/2016 9:00,9:00:00 AM,21.07,30.8,420,,8.16
CBB,12/2/2016 10:00,10:00:00 AM,20.89,30.69,417.2,,8.15
CBB,12/2/2016 11:00,11:00:00 AM,20.79,30.33,411.7,,8.16
CBB,12/2/2016 12:00,12:00:00 PM,20.59,29.71,413,,8.16
CBB,12/2/2016 13:00,1:00:00 PM,20.55,29.46,416.6,,8.15
CBB,12/2/2016 14:00,2:00:00 PM,20.58,29.43,418,,8.15
CBB,12/2/2016 15:00,3:00:00 PM,20.61,29.55,419.8,,8.15
CBB,12/2/2016 16:00,4:00:00 PM,20.61,30.34,424.1,,8.16
CBB,12/2/2016 17:00,5:00:00 PM,20.83,30.09,410.3,,8.17
CBB,12/3/2016 18:00,6:00:00 PM,20.83,29.92,395.4,,8.17
CBB,12/3/2016 19:00,7:00:00 PM,20.85,29.84,390.1,,8.16
CBB,12/3/2016 20:00,8:00:00 PM,20.76,29.72,386.1,,8.17
CBB,12/3/2016 21:00,9:00:00 PM,20.72,29.28,384.6,,8.17
CBB,12/3/2016 22:00,10:00:00 PM,20.64,29.13,384.2,,8.18
CBB,12/3/2016 23:00,11:00:00 PM,20.55,29.14,382.5,,8.19
CBB,12/3/2016 0:00,12:00:00 AM,20.53,29.13,381.8,,8.19
CBB,12/3/2016 1:00,1:00:00 AM,20.49,28.93,381.1,,8.19
CBB,12/3/2016 2:00,2:00:00 AM,20.45,28.82,381.1,,8.17
CBB,12/3/2016 4:00,4:00:00 AM,20.46,28.56,368.4,,8.2
CBB,12/3/2016 5:00,5:00:00 AM,20.41,28.48,377.4,,8.18
CBB,12/3/2016 6:00,6:00:00 AM,20.39,28.43,382.2,,8.19
CBB,12/3/2016 7:00,7:00:00 AM,20.36,28.54,383,,8.19
CBB,12/3/2016 8:00,8:00:00 AM,20.39,28.49,387.3,,8.18
CBB,12/3/2016 9:00,9:00:00 AM,20.37,28.25,389,,8.18
CBB,12/3/2016 10:00,10:00:00 AM,20.32,27.82,393.4,,8.18
CBB,12/3/2016 11:00,11:00:00 AM,20.25,27.45,398.5,,8.18
CBB,12/3/2016 12:00,12:00:00 PM,20.11,26.74,407.8,,8.17
CBB,12/3/2016 13:00,1:00:00 PM,20.08,26.54,411.3,,8.16
CBB,12/3/2016 14:00,2:00:00 PM,20.04,26.49,415.2,,8.15
CBB,12/3/2016 15:00,3:00:00 PM,20,26.32,414.9,,8.15
CBB,12/3/2016 16:00,4:00:00 PM,19.91,25.78,410.9,,8.16
CBB,12/3/2016 17:00,5:00:00 PM,19.87,25.9,406.6,,8.17
CBB,12/4/2016 18:00,6:00:00 PM,19.96,26.78,408.4,,8.17
CBB,12/4/2016 19:00,7:00:00 PM,20,27.91,398.8,,8.17
CBB,12/4/2016 20:00,8:00:00 PM,19.93,27.8,381.8,,8.19
CBB,12/4/2016 21:00,9:00:00 PM,19.91,27.76,377.5,,8.18
CBB,12/4/2016 22:00,10:00:00 PM,19.88,27.7,376.7,,8.18
CBB,12/4/2016 23:00,11:00:00 PM,19.84,27.58,378.7,,8.19
CBB,12/4/2016 0:00,12:00:00 AM,19.83,27.53,379.9,,8.19
CBB,12/4/2016 1:00,1:00:00 AM,19.79,27.44,383.1,,8.19
CBB,12/4/2016 2:00,2:00:00 AM,19.74,27.45,382.9,,8.19
CBB,12/4/2016 3:00,3:00:00 AM,19.68,27.4,384.2,,8.18
CBB,12/4/2016 4:00,4:00:00 AM,19.59,27.35,384.9,,8.18
CBB,12/4/2016 5:00,5:00:00 AM,19.6,27.43,383.1,,8.18
CBB,12/4/2016 6:00,6:00:00 AM,19.52,27.45,383.9,,8.18
CBB,12/4/2016 7:00,7:00:00 AM,19.5,27.48,383.6,,8.18
CBB,12/4/2016 8:00,8:00:00 AM,19.37,27.32,387,,8.18
CBB,12/4/2016 9:00,9:00:00 AM,18.9,26.13,396,,8.18
CBB,12/4/2016 10:00,10:00:00 AM,18.8,25.55,400,,8.17
CBB,12/4/2016 11:00,11:00:00 AM,18.63,24.85,406,,8.15
CBB,12/4/2016 12:00,12:00:00 PM,18.53,24.07,412.6,,8.16
CBB,12/4/2016 13:00,1:00:00 PM,18.48,23.34,416.9,,8.16
CBB,12/4/2016 14:00,2:00:00 PM,18.39,22.85,418.9,,8.16
CBB,12/4/2016 15:00,3:00:00 PM,18.31,22.33,421.7,,8.17
CBB,12/4/2016 16:00,4:00:00 PM,18.2,21.68,422.3,,8.18
CBB,12/4/2016 17:00,5:00:00 PM,18.03,21.16,425.2,,8.2
CBB,12/5/2016 18:00,6:00:00 PM,18.05,21.48,427.7,,8.2
CBB,12/5/2016 19:00,7:00:00 PM,17.87,21.36,432.3,,8.25
CBB,12/5/2016 20:00,8:00:00 PM,18.16,23.54,431.1,,8.25
CBB,12/5/2016 21:00,9:00:00 PM,18.93,27.05,416.7,,8.27
CBB,12/5/2016 22:00,10:00:00 PM,18.87,27.11,402.2,,8.26
CBB,12/5/2016 23:00,11:00:00 PM,18.83,27.25,398.7,,8.2
CBB,12/5/2016 0:00,12:00:00 AM,18.67,26.94,398.2,,8.18
CBB,12/5/2016 1:00,1:00:00 AM,17.96,23.97,402.7,,8.17
CBB,12/5/2016 2:00,2:00:00 AM,17.87,23.01,408.5,,8.17
CBB,12/5/2016 3:00,3:00:00 AM,17.75,22.89,413.4,,8.19
CBB,12/5/2016 4:00,4:00:00 AM,17.48,22.48,419.2,,8.2
CBB,12/5/2016 5:00,5:00:00 AM,17.35,21.98,423.3,,8.24
CBB,12/5/2016 6:00,6:00:00 AM,17.27,21.39,426.5,,8.24
CBB,12/5/2016 7:00,7:00:00 AM,17.13,21.34,429.3,,8.26
CBB,12/5/2016 8:00,8:00:00 AM,17,21.36,433.5,,8.27
CBB,12/5/2016 9:00,9:00:00 AM,16.84,21.84,436.5,,8.24
CBB,12/5/2016 10:00,10:00:00 AM,16.78,21.31,446.7,,8.24
CBB,12/5/2016 11:00,11:00:00 AM,16.79,21.6,450.8,,8.22
CBB,12/5/2016 12:00,12:00:00 PM,16.86,21.69,455.7,,8.21
CBB,12/5/2016 13:00,1:00:00 PM,16.85,21.49,456.7,,8.21
CBB,12/5/2016 14:00,2:00:00 PM,16.71,20.79,453.6,,8.23
CBB,12/5/2016 15:00,3:00:00 PM,16.74,20.76,454,,8.24
CBB,12/5/2016 16:00,4:00:00 PM,16.75,20.87,450.9,,8.22
CBB,12/5/2016 17:00,5:00:00 PM,16.71,20.68,446.5,,8.24
CBB,12/6/2016 18:00,6:00:00 PM,16.7,20.95,451.4,,8.25
CBB,12/6/2016 19:00,7:00:00 PM,17.08,23.52,446.2,,8.25
CBB,12/6/2016 20:00,8:00:00 PM,18.24,27.82,428.4,,8.27
CBB,12/6/2016 21:00,9:00:00 PM,18.39,28.02,410.3,,8.26
CBB,12/6/2016 22:00,10:00:00 PM,18.37,27.98,407.8,,8.22
CBB,12/6/2016 23:00,11:00:00 PM,18.33,27.96,406.2,,8.18
CBB,12/6/2016 0:00,12:00:00 AM,18.29,27.88,404.1,,8.16
CBB,12/6/2016 1:00,1:00:00 AM,18.24,27.87,405.4,,8.17
CBB,12/6/2016 2:00,2:00:00 AM,18.26,27.81,406.9,,8.17
CBB,12/6/2016 3:00,3:00:00 AM,18.18,27.71,407.2,,8.17
CBB,12/6/2016 4:00,4:00:00 AM,18.17,27.73,410.5,,8.17
CBB,12/6/2016 5:00,5:00:00 AM,18.13,27.77,412.6,,8.16
CBB,12/6/2016 6:00,6:00:00 AM,17.95,27.61,414.6,,8.16
CBB,12/6/2016 7:00,7:00:00 AM,17.77,27.24,416.4,,8.17
CBB,12/6/2016 8:00,8:00:00 AM,17.46,26.93,415.4,,8.16
CBB,12/6/2016 9:00,9:00:00 AM,16.77,25.39,415.7,,8.16
CBB,12/6/2016 10:00,10:00:00 AM,16.79,24.95,419.9,,8.16
CBB,12/6/2016 11:00,11:00:00 AM,16.83,24.77,424.4,,8.15
CBB,12/6/2016 12:00,12:00:00 PM,16.86,24,430.1,,8.15
CBB,12/6/2016 13:00,1:00:00 PM,16.91,23.64,430.5,,8.17
CBB,12/6/2016 14:00,2:00:00 PM,17.1,23.55,434.4,,8.15
CBB,12/6/2016 15:00,3:00:00 PM,17.23,23.33,432.5,,8.17
CBB,12/6/2016 17:00,5:00:00 PM,17.37,22.26,408.2,,8.22
CBB,12/7/2016 18:00,6:00:00 PM,17.41,22.05,412.6,,8.21
CBB,12/7/2016 19:00,7:00:00 PM,17.33,21.27,411.3,,8.24
CBB,12/7/2016 20:00,8:00:00 PM,17.24,20.98,404.8,,8.25
CBB,12/7/2016 21:00,9:00:00 PM,17.2,20.68,403.3,,8.29
CBB,12/7/2016 22:00,10:00:00 PM,17.14,20.55,404.2,,8.29
CBB,12/7/2016 23:00,11:00:00 PM,17.02,20.51,405.1,,8.3
CBB,12/7/2016 0:00,12:00:00 AM,16.9,20.38,407.6,,8.31
CBB,12/7/2016 1:00,1:00:00 AM,16.83,20.39,412.9,,8.32
CBB,12/7/2016 2:00,2:00:00 AM,16.72,20.48,418.1,,8.32
CBB,12/7/2016 3:00,3:00:00 AM,16.6,20.25,427.4,,8.33
CBB,12/7/2016 4:00,4:00:00 AM,16.55,20.2,426.6,,8.34
CBB,12/7/2016 5:00,5:00:00 AM,16.49,20.3,431.3,,8.35
CBB,12/7/2016 6:00,6:00:00 AM,16.43,20.26,432.9,,8.34
CBB,12/7/2016 7:00,7:00:00 AM,16.35,20.26,442.8,,8.33
CBB,12/7/2016 8:00,8:00:00 AM,16.36,20.43,444.2,,8.35
CBB,12/7/2016 9:00,9:00:00 AM,16.37,20.52,444.8,,8.35
CBB,12/7/2016 10:00,10:00:00 AM,16.39,20.49,445.7,,8.35
CBB,12/7/2016 11:00,11:00:00 AM,16.42,20.65,447.5,,8.35
CBB,12/7/2016 12:00,12:00:00 PM,16.46,20.72,439.1,,8.33
CBB,12/7/2016 13:00,1:00:00 PM,16.51,20.95,436.8,,8.34
CBB,12/7/2016 14:00,2:00:00 PM,16.44,20.73,431.1,,8.34
CBB,12/7/2016 15:00,3:00:00 PM,16.38,20.7,432.1,,8.33
CBB,12/7/2016 16:00,4:00:00 PM,16.41,20.76,433.2,,8.34
